Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2022,1021.15,1027.60,1014.80,1016.50,1021.790825096691018478,130312,5835,133151606.00,79093,60.70,12.80,-4.65
29-December-2022,1011.50,1015.30,1007.35,1013.60,1011.698287894296082627,21494,1660,21745443.00,8440,39.27,7.95,2.10
28-December-2022,1008.00,1019.15,1002.40,1016.10,1013.128408461200389811,52333,3129,53020049.00,26614,50.86,16.75,8.10
27-December-2022,1009.15,1012.50,993.30,1010.10,1004.025780501437240498,100192,6583,100595351.00,46811,46.72,19.20,0.95
26-December-2022,995.90,1006.60,993.05,1001.40,1002.066422063064404760,73861,6501,74013628.00,33658,45.57,13.55,5.50
23-December-2022,1007.65,1015.00,993.00,995.85,1004.420370677238021185,156902,6387,157595565.00,127968,81.56,22.00,-11.80
22-December-2022,1030.55,1034.80,1012.05,1015.35,1018.052706858996531705,106969,4220,108900080.00,68708,64.23,22.75,-15.20
21-December-2022,1028.05,1031.00,1020.40,1025.90,1026.144845873384156446,93527,6463,95972249.00,55881,59.75,10.60,-2.15
20-December-2022,1025.00,1025.00,1004.00,1018.25,1012.842473889002662297,73245,3856,74185647.00,40359,55.10,21.00,-6.75
19-December-2022,1020.00,1028.00,1008.95,1026.35,1021.885076532484113822,68141,5318,69632271.00,29873,43.84,19.05,6.35
16-December-2022,1015.00,1033.70,1011.00,1020.85,1025.436057398441820527,103069,7696,105690669.00,68389,66.35,22.70,5.85
15-December-2022,1064.45,1064.45,1020.35,1022.70,1034.873739448249268607,119293,6461,123453193.00,59705,50.05,44.10,-41.75
14-December-2022,1047.20,1067.75,1047.20,1065.05,1062.185020823810249377,157512,7748,167306887.00,90309,57.33,20.55,17.85
13-December-2022,1044.95,1047.60,1030.40,1045.80,1039.259969768787205852,53587,2429,55690824.00,24158,45.08,17.20,0.85
12-December-2022,1035.95,1044.15,1022.40,1032.00,1034.289809778739641768,140468,9089,145284621.00,77139,54.92,21.75,-3.95
9-December-2022,1071.50,1074.80,1030.50,1035.50,1044.005856464635963544,144285,9466,150634385.00,101740,70.51,44.30,-36.00
8-December-2022,1080.00,1080.80,1070.50,1073.90,1075.282416156280594704,43921,3805,47227479.00,19615,44.66,10.30,-6.10
7-December-2022,1087.50,1087.50,1074.75,1079.45,1080.086958248917490962,125865,4474,135945145.00,97496,77.46,12.75,-8.05
6-December-2022,1085.55,1094.80,1080.60,1088.70,1087.547893064459988996,89063,2492,96860278.00,60188,67.58,14.20,3.15
5-December-2022,1115.05,1120.05,1096.50,1099.70,1105.130370495147720785,106857,4740,118090916.00,61774,57.81,23.55,-15.35
2-December-2022,1101.00,1116.00,1100.05,1114.55,1109.566406027774792826,158201,8220,175534515.00,83756,52.94,15.95,13.55
1-December-2022,1087.00,1107.80,1087.00,1101.80,1101.751197045211819152,224720,11618,247585529.00,131686,58.60,20.80,14.80
30-November-2022,1075.50,1080.90,1063.00,1077.30,1071.368695175438596491,102144,5106,109433884.00,47543,46.54,17.90,1.80
29-November-2022,1077.20,1085.40,1072.30,1075.25,1080.566211173549052991,113357,6215,122489744.00,51913,45.80,13.10,-1.95
28-November-2022,1075.00,1091.00,1071.20,1077.35,1088.005258164789471559,198168,6774,215607826.00,155841,78.64,19.80,2.35
25-November-2022,1069.15,1082.95,1061.00,1079.90,1072.963527478704544471,46254,2642,49628855.00,17080,36.93,21.95,10.75
24-November-2022,1047.10,1070.40,1045.70,1069.15,1057.363815281086998518,248464,9477,262716843.00,145001,58.36,24.70,22.05
23-November-2022,1058.00,1058.85,1041.85,1044.15,1050.815287175209318132,161835,6341,170058692.00,127683,78.90,17.00,-13.85
22-November-2022,1040.00,1052.70,1036.10,1051.10,1044.171825197114578090,23844,1326,24897233.00,9199,38.58,16.60,11.10
21-November-2022,1059.20,1059.20,1038.00,1042.30,1048.792055915444936924,146650,6225,153805355.00,107854,73.55,21.20,-16.90
18-November-2022,1059.00,1066.00,1045.85,1061.20,1054.269591631175299594,252174,9309,265859380.00,199017,78.92,20.15,2.20
17-November-2022,1058.00,1060.90,1047.60,1058.75,1057.051649502751274673,158472,6956,167513089.00,117281,74.01,13.30,0.75
16-November-2022,1062.20,1074.95,1059.20,1067.25,1069.371205317046883420,44536,2593,47625516.00,12542,28.16,15.75,5.05
15-November-2022,1062.05,1070.55,1050.10,1066.70,1056.856163513407864905,204656,6036,216291955.00,97654,47.72,20.45,4.65
14-November-2022,1059.15,1074.00,1055.50,1065.85,1066.895086617686901365,62747,2991,66944466.00,26056,41.53,18.50,6.70
11-November-2022,1045.20,1065.50,1045.00,1058.60,1056.030176956178097830,364384,11371,384800500.00,267153,73.32,20.50,13.40
10-November-2022,1019.95,1033.50,1005.60,1021.45,1021.336939875565409884,281433,13065,287437919.00,188108,66.84,27.90,1.50
9-November-2022,1045.00,1049.65,1025.10,1029.10,1035.422667017720591602,349424,12881,361801530.00,278485,79.70,24.55,-15.90
7-November-2022,1053.90,1066.80,1044.50,1053.55,1051.948926712922810060,276720,10834,291095307.00,201797,72.92,22.30,-0.35
4-November-2022,1053.00,1058.45,1039.05,1053.70,1045.377890503610273283,65646,3806,68624877.00,22730,34.63,19.40,0.70
3-November-2022,1073.70,1073.70,1050.05,1052.95,1057.168224987568221304,162889,5475,172201075.00,117018,71.84,23.65,-20.75
2-November-2022,1072.95,1098.45,1066.25,1081.70,1081.966775144490347939,189286,8491,204801163.00,65922,34.83,32.20,8.75
1-November-2022,1066.00,1079.90,1047.55,1071.65,1063.957438879285185102,222715,9134,236959281.00,104788,47.05,32.35,5.65
31-October-2022,1050.00,1078.00,1050.00,1063.50,1062.460358503092351235,143095,4937,152032765.00,89112,62.27,28.00,13.50
28-October-2022,1077.40,1080.00,1045.50,1047.95,1059.082011487694472973,52578,2572,55684414.00,19010,36.16,34.50,-29.45
27-October-2022,1090.00,1098.45,1067.15,1075.15,1080.626887045215173968,108238,6731,116964893.00,56249,51.97,31.30,-14.85
25-October-2022,1051.00,1085.50,1050.40,1082.55,1074.028483575052529083,97565,4796,104787589.00,34627,35.49,35.10,31.55
24-October-2022,1049.80,1051.55,1045.00,1048.05,1047.686366981980754027,36683,2906,38432279.00,24721,67.39,6.55,-1.75
21-October-2022,1037.40,1044.60,1031.15,1041.25,1037.990474348435762293,20681,1522,21466681.00,4381,21.18,13.45,3.85
20-October-2022,1011.90,1043.15,1007.70,1041.00,1030.350054338500257392,87415,5486,90068050.00,42408,48.51,35.45,29.10
19-October-2022,1020.55,1029.70,1016.50,1019.20,1023.048378795676788471,46632,3687,47706792.00,20284,43.50,13.20,-1.35
18-October-2022,1032.95,1033.95,1014.00,1019.60,1022.953790914294634958,38434,2207,39316206.00,16155,42.03,19.95,-13.35
17-October-2022,1018.95,1027.50,1007.55,1022.95,1020.038315358532210364,849059,3209,866072712.00,819894,96.56,19.95,4.00
14-October-2022,1034.00,1050.00,1016.55,1019.60,1036.114148681055155875,131355,4722,136098774.00,61405,46.75,33.45,-14.40
13-October-2022,1015.05,1020.80,1003.60,1012.80,1010.056760069312370567,118305,4055,119494765.00,71866,60.75,17.20,-2.25
12-October-2022,1005.05,1018.65,998.65,1016.05,1009.385936739659367396,123300,5968,124457286.00,77596,62.93,20.00,11.00
11-October-2022,1035.00,1035.80,1001.00,1005.05,1027.262387887347919000,869438,8010,893140956.00,827670,95.20,34.80,-29.95
10-October-2022,1009.00,1033.00,1004.10,1029.95,1018.470848345040304813,192905,9034,196468119.00,130669,67.74,28.90,20.95
7-October-2022,1031.35,1036.00,1022.00,1023.85,1026.942381286549707602,106875,3920,109754467.00,77321,72.35,14.00,-7.50
6-October-2022,1032.00,1045.00,1027.95,1031.35,1035.412814475807518319,189005,9708,195698199.00,144352,76.37,17.05,-0.65
4-October-2022,1020.00,1035.95,1017.25,1028.30,1026.871269864992776366,40146,2852,41224774.00,16275,40.54,18.70,8.30
3-October-2022,1010.00,1018.55,999.95,1006.10,1013.958636609898004852,169812,7388,172182344.00,130471,76.83,18.60,-3.90
30-September-2022,1007.20,1018.60,985.00,1008.20,999.463466718435293261,164836,12773,164747560.00,61328,37.21,33.60,1.00
29-September-2022,1039.20,1043.60,1002.00,1010.50,1017.477391577110986022,232723,9255,236790391.00,172361,74.06,41.60,-28.70
28-September-2022,1018.80,1036.35,1009.00,1029.60,1023.443519168542771147,123927,6837,126832285.00,36209,29.22,27.35,10.80
27-September-2022,1037.30,1045.00,1019.20,1022.50,1030.505231484647473158,102361,8663,105483546.00,30861,30.15,25.80,-14.80
26-September-2022,1025.30,1052.00,1013.05,1033.70,1034.179829380994803781,288479,14696,298339163.00,177335,61.47,38.95,8.40
23-September-2022,1044.95,1049.60,1022.20,1035.10,1036.489607086764232343,152171,10698,157723660.00,63357,41.64,27.40,-9.85
22-September-2022,1052.00,1071.20,1042.55,1048.80,1061.309481742467816859,387703,8397,411472870.00,314690,81.17,28.65,-3.20
21-September-2022,1045.00,1067.15,1045.00,1060.05,1060.280238219679256182,145412,3186,154177470.00,92628,63.70,22.15,15.05
20-September-2022,1050.55,1065.10,1050.10,1055.60,1058.422112170360282283,80770,5405,85488754.00,35010,43.35,15.00,5.05
19-September-2022,1035.00,1051.45,1022.95,1039.50,1035.422411079173981863,682939,8891,707130346.00,590053,86.40,28.50,4.50
16-September-2022,1058.00,1074.90,1028.00,1034.30,1047.042548304883831199,134976,7848,141325615.00,59907,44.38,46.90,-23.70
15-September-2022,1115.80,1135.00,1078.00,1082.45,1091.689215451497623696,217144,13187,237053763.00,133603,61.53,57.00,-33.35
14-September-2022,1102.00,1121.10,1096.00,1117.45,1112.220852891760345036,230932,9105,256847386.00,133171,57.67,25.10,15.45
13-September-2022,1158.95,1164.00,1143.20,1147.35,1152.212194416135079706,79479,6820,91576673.00,28753,36.18,20.80,-11.60
12-September-2022,1139.95,1165.75,1139.00,1149.65,1155.647265077138849929,245272,12946,283447916.00,82453,33.62,26.75,9.70
9-September-2022,1096.00,1131.95,1085.90,1126.55,1110.324625196551537168,295088,14136,327643473.00,148310,50.26,46.05,30.55
8-September-2022,1070.00,1092.50,1069.00,1090.35,1082.654519989188392264,406970,10341,440607910.00,274964,67.56,23.50,20.35
7-September-2022,1046.35,1061.00,1044.05,1056.25,1052.037552733272064929,180626,8854,190025335.00,102760,56.89,16.95,9.90
6-September-2022,1065.00,1070.95,1050.60,1063.80,1063.030339510520856012,156166,6645,166009196.00,96833,62.01,20.35,-1.20
5-September-2022,1059.40,1070.85,1055.15,1065.25,1063.746785456606885178,155232,7705,165127541.00,82846,53.37,15.70,5.85
2-September-2022,1054.15,1066.40,1047.05,1056.45,1057.211014435217961866,90681,6724,95868952.00,38065,41.98,19.35,2.30
1-September-2022,1056.00,1065.00,1043.40,1053.50,1052.542335150877082711,190917,12192,200948225.00,105502,55.26,21.60,-2.50
30-August-2022,1047.00,1080.40,1044.10,1076.70,1066.086297846368471531,183504,8856,195631100.00,106710,58.15,36.30,29.70
29-August-2022,1029.00,1049.50,1017.35,1035.70,1031.286908061444863305,336627,17942,347159018.00,134231,39.88,32.15,6.70
26-August-2022,1075.05,1097.55,1075.05,1085.65,1089.913730175616622203,122198,6677,133185278.00,64965,53.16,22.50,10.60
25-August-2022,1075.00,1089.55,1065.55,1070.60,1075.970948336871903750,113040,7564,121627756.00,41844,37.02,24.00,-4.40
24-August-2022,1074.85,1074.85,1055.15,1070.95,1067.268565738660064319,297268,12263,317264792.00,238265,80.15,19.70,-3.90
23-August-2022,1063.70,1070.00,1046.70,1066.45,1063.313560620064964216,189335,7456,201322473.00,120969,63.89,23.30,2.75
22-August-2022,1091.00,1098.05,1076.00,1078.55,1087.544800926271756181,53548,3512,58235849.00,19380,36.19,22.05,-12.45
19-August-2022,1105.30,1134.70,1099.60,1103.60,1119.307907823772501225,285540,13470,319607180.00,108432,37.97,35.10,-1.70
18-August-2022,1102.95,1109.00,1088.05,1105.25,1098.756142906428489285,52174,3217,57326503.00,17525,33.59,20.95,2.30
17-August-2022,1073.00,1106.70,1072.50,1104.25,1097.479901128965230641,231008,11347,253526637.00,111665,48.34,34.20,31.25
16-August-2022,1076.00,1079.45,1056.45,1077.85,1071.879645381574218282,125205,7558,134204691.00,54007,43.13,23.00,1.85
12-August-2022,1073.95,1075.45,1062.00,1066.20,1067.946354683879510095,48336,2490,51620255.00,18619,38.52,13.45,-7.75
11-August-2022,1066.05,1093.50,1066.05,1077.15,1082.486598382899369581,287428,5453,311136958.00,135382,47.10,27.45,11.10
10-August-2022,1057.95,1059.00,1043.05,1054.80,1052.930095703213868624,65933,3137,69422840.00,17124,25.97,15.95,-3.15
8-August-2022,1059.90,1064.95,1049.30,1056.85,1057.736725102864608724,153843,7107,162725391.00,91837,59.70,15.65,-3.05
5-August-2022,1063.00,1067.55,1050.80,1058.45,1059.232304767475870137,54704,3494,57944244.00,21288,38.91,16.75,-4.55
4-August-2022,1057.05,1072.75,1036.10,1055.60,1056.653249188853349287,173828,11985,183675921.00,64964,37.37,36.65,-1.45
3-August-2022,1030.00,1056.00,1024.55,1052.85,1044.355100964075015588,83396,5689,87095038.00,35066,42.05,31.45,22.85
2-August-2022,1045.00,1048.40,1030.00,1032.50,1035.574900895710738927,72903,4008,75496517.00,24907,34.16,18.40,-12.50
1-August-2022,1060.00,1060.00,1038.00,1049.60,1048.633573906835745310,881089,7362,923939507.00,837997,95.11,22.00,-10.40
29-July-2022,1052.15,1067.80,1043.95,1048.90,1055.224610016652883667,176546,11145,186295684.00,73822,41.81,23.85,-3.25
28-July-2022,1020.00,1043.00,1015.30,1038.00,1029.455094075711771872,88652,4855,91263253.00,38692,43.64,27.70,18.00
27-July-2022,999.50,1009.95,992.00,1007.35,1002.461360528831820378,97271,4972,97510419.00,33192,34.12,17.95,7.85
26-July-2022,1024.00,1036.40,994.40,999.50,1011.064986990156079233,257113,7572,259957952.00,157488,61.25,42.00,-24.50
25-July-2022,1034.70,1034.70,1008.25,1016.55,1016.987255775472538662,188556,8440,191759049.00,137789,73.08,26.45,-18.15
22-July-2022,1040.45,1044.25,1014.00,1028.35,1027.214982782145409654,76955,3511,79049329.00,21238,27.60,30.25,-12.10
21-July-2022,1020.00,1035.50,1010.85,1032.45,1026.522295662117336251,202887,8100,208268029.00,45139,22.25,24.65,12.45
20-July-2022,1019.00,1051.00,1018.20,1046.30,1039.503977987621214239,157366,5559,163582583.00,42701,27.13,32.80,27.30
19-July-2022,1002.00,1010.75,995.00,1007.60,1003.499046967907680195,193068,8412,193743554.00,126958,65.76,15.75,5.60
18-July-2022,980.00,1021.95,980.00,1008.70,985.722167342878920977,1170244,9536,1153535452.00,933126,79.74,41.95,28.70
15-July-2022,978.00,987.95,965.00,974.25,973.207898616142339645,87509,3171,85164450.00,59208,67.66,22.95,-3.75
14-July-2022,995.00,998.00,968.55,975.75,983.615053255159689236,131161,8831,129011934.00,88473,67.45,29.45,-19.25
13-July-2022,1007.50,1007.50,987.40,990.05,993.951607406565943428,70424,5580,69998048.00,35440,50.32,20.10,-17.45
12-July-2022,1004.80,1016.70,994.75,997.70,1005.708635025675182089,93086,4198,93617394.00,62941,67.62,21.95,-7.10
11-July-2022,1017.90,1017.90,988.20,1007.50,1002.002573073434405138,54021,3111,54129181.00,19304,35.73,29.70,-10.40
8-July-2022,1029.00,1034.35,1015.00,1026.25,1027.636451941912609885,123538,6095,126952152.00,60147,48.69,19.35,-2.75
7-July-2022,1021.00,1026.90,1016.00,1020.90,1020.483263428859447004,222208,5310,226759545.00,173763,78.20,10.90,-0.10
6-July-2022,1005.60,1014.65,1002.05,1010.50,1009.149905711206896551,74240,4210,74919289.00,28638,38.57,12.60,4.90
5-July-2022,1004.00,1021.60,999.25,1003.20,1012.481920464849460574,108078,5455,109427021.00,48518,44.89,22.35,-0.80
4-July-2022,1011.00,1014.30,995.10,1000.35,1001.708082675180641908,29755,2055,29805824.00,12223,41.08,19.20,-10.65
1-July-2022,999.70,1013.85,989.50,1010.60,1002.117084748715268704,45924,2511,46021225.00,11525,25.10,24.35,10.90
30-June-2022,1017.00,1025.75,997.00,999.70,1009.171710901755053412,99883,4660,100799098.00,35052,35.09,28.75,-17.30
29-June-2022,1004.00,1027.20,1003.85,1021.00,1016.478002409961172847,112035,5253,113881113.00,25223,22.51,23.35,17.00
28-June-2022,1003.00,1028.00,984.30,1021.20,1001.905234481416618019,66807,3099,66934283.00,20921,31.32,43.70,18.20
27-June-2022,998.00,1024.40,997.00,1007.15,1013.447751055469092597,116299,4752,117862960.00,35581,30.59,27.40,9.15
24-June-2022,1000.00,1000.00,974.25,980.95,983.407803497580462331,127917,8272,125794576.00,56530,44.19,25.75,-19.05
23-June-2022,978.25,998.65,971.40,991.15,989.031923395800811156,133883,6520,132414561.00,43063,32.16,27.25,12.90
22-June-2022,997.00,997.00,967.80,980.30,981.140164170349508691,274471,22052,269294522.00,148749,54.19,29.20,-16.70
21-June-2022,994.95,1004.20,980.45,1000.10,993.484517439032128429,94558,4974,93941909.00,30299,32.04,23.75,5.15
20-June-2022,965.05,988.65,948.20,979.20,965.902618725507008885,157443,11639,152074606.00,46986,29.84,40.45,14.15
17-June-2022,972.00,973.90,944.10,965.05,959.033019273933511219,302066,18871,289691268.00,135692,44.92,29.80,-6.95
16-June-2022,1026.30,1033.50,971.15,975.50,996.104785632800070203,262097,20394,261076076.00,102317,39.04,62.35,-50.80
15-June-2022,1034.30,1037.85,1018.00,1020.05,1025.366257815918361585,141698,7381,145292348.00,81654,57.63,19.85,-14.25
14-June-2022,1036.45,1056.25,1020.50,1030.45,1037.325832164110503652,165352,11956,171523901.00,60154,36.38,35.75,-6.00
13-June-2022,1086.00,1086.00,1050.05,1052.35,1064.054053671716957376,141378,13367,150433834.00,75067,53.10,35.95,-33.65
10-June-2022,1121.70,1121.85,1100.70,1110.25,1110.466531745959231408,218894,8579,243074461.00,44695,20.42,21.15,-11.45
9-June-2022,1120.00,1141.80,1111.75,1138.80,1126.820434769240229991,32523,2443,36647581.00,7948,24.44,30.05,18.80
8-June-2022,1132.30,1138.85,1119.60,1124.05,1128.386745849642326899,74090,4667,83602174.00,20359,27.48,19.25,-8.25
7-June-2022,1135.00,1139.50,1121.00,1130.50,1130.220892379828870936,133934,7693,151375005.00,37827,28.24,18.50,-4.50
6-June-2022,1146.80,1148.70,1111.50,1145.20,1129.968942934400350114,127958,8300,144588566.00,37859,29.59,37.20,-1.60
3-June-2022,1159.10,1181.95,1143.85,1147.90,1163.456487326182484580,152243,8342,177128106.00,44258,29.07,38.10,-11.20
2-June-2022,1140.00,1154.05,1132.00,1146.15,1144.236929830578228959,72895,4737,83409151.00,24135,33.11,22.05,6.15
1-June-2022,1189.00,1196.65,1143.20,1147.05,1162.429771410401356698,113216,7401,131605649.00,41477,36.64,53.45,-41.95
31-May-2022,1161.50,1191.65,1149.40,1180.85,1173.689123831899334328,94491,4174,110903059.00,25714,27.21,42.25,19.35
30-May-2022,1149.00,1170.00,1137.35,1163.90,1158.085679636351300926,117916,7225,136556831.00,44242,37.52,32.65,14.90
27-May-2022,1094.95,1126.00,1092.00,1123.55,1114.495492210568460488,139869,7768,155883370.00,49291,35.24,34.00,28.60
26-May-2022,1065.00,1089.55,1056.05,1079.25,1070.939094618816978757,78663,4224,84243282.00,17151,21.80,33.50,14.25
25-May-2022,1094.00,1094.00,1045.10,1059.25,1064.434787031668039999,98301,6354,104635004.00,32342,32.90,48.90,-34.75
24-May-2022,1145.00,1151.45,1091.30,1098.05,1117.883812700194828781,60566,4445,67705751.00,23454,38.72,60.15,-46.95
23-May-2022,1132.10,1147.90,1116.05,1142.80,1135.474531403948196246,84241,6031,95653510.00,31748,37.69,31.85,10.70
20-May-2022,1147.75,1147.75,1114.20,1131.60,1126.964360185946855929,52273,3049,58909808.00,15038,28.77,33.55,-16.15
19-May-2022,1154.40,1154.40,1100.10,1108.10,1116.850140568981971060,193855,18238,216506984.00,88627,45.72,54.30,-46.30
18-May-2022,1210.00,1230.65,1169.50,1172.45,1197.715493311167918698,127526,6589,152739866.00,31453,24.66,61.15,-37.55
17-May-2022,1197.00,1209.55,1183.20,1198.15,1192.475872826713559757,206427,3390,246159217.00,158402,76.74,26.35,1.15
16-May-2022,1197.00,1220.95,1156.40,1187.60,1192.656179315012378221,112294,6967,133928133.00,23721,21.12,64.55,-9.40
13-May-2022,1230.55,1234.85,1195.15,1202.30,1217.097418869042475713,81011,6533,98598279.00,20374,25.15,39.70,-28.25
12-May-2022,1210.00,1232.70,1197.50,1213.55,1217.137680216673960095,84551,5942,102910208.00,21208,25.08,35.20,3.55
11-May-2022,1240.10,1265.45,1208.05,1224.20,1233.717693717513445302,99849,6374,123185478.00,24043,24.08,57.40,-15.90
10-May-2022,1256.00,1270.80,1237.00,1242.45,1256.806649204314585792,197377,13534,248064726.00,124200,62.93,33.80,-13.55
9-May-2022,1278.00,1278.00,1210.30,1261.45,1247.160415245150599473,205180,12440,255892374.00,44946,21.91,67.70,-16.55
6-May-2022,1232.35,1297.00,1228.90,1291.50,1255.156243771177994817,481632,15855,604523412.00,93228,19.36,68.10,59.15
5-May-2022,1225.00,1265.50,1222.75,1263.55,1253.845451169699220200,134650,9458,168830290.00,44287,32.89,42.75,38.55
4-May-2022,1241.10,1243.50,1200.05,1214.10,1229.776292200225666694,812703,10372,999442882.00,743216,91.45,43.45,-27.00
2-May-2022,1245.00,1248.90,1224.20,1231.30,1233.744592188506269651,52794,3845,65134312.00,18765,35.54,24.70,-13.70
29-April-2022,1289.00,1289.00,1248.20,1256.55,1263.301104216097828070,65748,4821,83059521.00,35213,53.56,40.80,-32.45
28-April-2022,1270.00,1284.00,1250.25,1269.40,1267.452493063967801180,102364,6897,129741507.00,40120,39.19,33.75,-0.60
27-April-2022,1270.00,1274.15,1247.00,1261.50,1257.628821382567625590,93160,4278,117160701.00,69349,74.44,27.15,-8.50
26-April-2022,1278.00,1288.00,1265.50,1275.20,1274.217197195957970319,129242,8147,164682379.00,63000,48.75,22.50,-2.80
25-April-2022,1295.00,1298.00,1262.60,1270.95,1272.609679128926575448,124536,12541,158485719.00,60841,48.85,35.40,-24.05
22-April-2022,1313.10,1323.90,1292.65,1307.05,1309.696820498857981273,132222,7971,173170733.00,72142,54.56,31.25,-6.05
21-April-2022,1320.00,1320.00,1297.95,1313.60,1309.779333452238387647,78494,7644,102809819.00,38893,49.55,22.05,-6.40
20-April-2022,1308.70,1320.95,1292.55,1309.70,1310.319249994667197576,140639,11554,184281989.00,82642,58.76,28.40,1.00
19-April-2022,1363.90,1363.90,1287.00,1301.60,1333.137026135045937026,112110,6408,149457992.00,77577,69.20,76.90,-62.30
18-April-2022,1393.00,1393.00,1320.00,1344.25,1342.358942463373218023,151938,9742,203955333.00,67612,44.50,73.00,-48.75
13-April-2022,1415.20,1428.60,1404.00,1410.40,1417.150196215565139682,128685,8885,182365973.00,86913,67.54,24.60,-4.80
12-April-2022,1443.45,1443.45,1407.05,1415.95,1425.178082323062916287,104345,9217,148710207.00,69721,66.82,36.40,-27.50
11-April-2022,1449.75,1462.55,1436.00,1448.70,1445.429866146123814835,121924,8369,176232591.00,53391,43.79,26.55,-1.05
8-April-2022,1478.70,1482.40,1440.00,1449.75,1453.558854964217631800,159995,10506,232562149.00,100245,62.66,42.40,-28.95
7-April-2022,1454.00,1474.00,1450.90,1468.95,1462.382417514930987364,130266,7282,190498708.00,66915,51.37,23.10,14.95
6-April-2022,1488.00,1488.00,1454.15,1459.50,1462.884370094885246828,70717,5223,103450794.00,33647,47.58,33.85,-28.50
5-April-2022,1511.00,1522.60,1480.55,1488.90,1503.566095515858549033,109720,9009,164971272.00,48962,44.62,42.05,-22.10
4-April-2022,1487.35,1504.15,1484.60,1498.65,1498.350981518397134844,118388,6333,177386776.00,59200,50.00,19.55,11.30
1-April-2022,1504.80,1504.80,1476.20,1487.35,1490.199857514491423883,92641,4849,138053605.00,48165,51.99,28.60,-17.45
31-March-2022,1496.15,1509.70,1487.90,1499.30,1501.515735694822888283,58720,2809,88169004.00,17593,29.96,21.80,3.15
30-March-2022,1537.00,1537.00,1484.55,1496.15,1493.771845972616495761,103566,7747,154703975.00,38240,36.92,52.45,-40.85
29-March-2022,1527.00,1537.55,1519.20,1521.80,1523.874018787800797838,54397,2577,82894175.00,28101,51.66,18.35,-5.20
28-March-2022,1532.00,1538.30,1517.00,1524.15,1525.866469456568958027,96682,4708,147523822.00,46893,48.50,21.30,-7.85
25-March-2022,1574.80,1574.80,1522.40,1532.00,1545.824322036289753647,70874,5650,109558753.00,24500,34.57,52.40,-42.80
24-March-2022,1534.80,1571.90,1533.00,1568.85,1556.272747580044676098,80580,4086,125404458.00,44640,55.40,38.90,34.05
23-March-2022,1549.95,1561.25,1529.05,1541.85,1548.624766425141721791,126833,8242,196416725.00,56354,44.43,32.20,-8.10
22-March-2022,1481.50,1543.00,1474.40,1538.45,1516.852839521066441475,165785,9844,251471448.00,99925,60.27,68.60,56.95
21-March-2022,1499.00,1520.00,1477.00,1481.65,1499.415279930857558338,72893,3593,109296878.00,36099,49.52,43.00,-17.35
17-March-2022,1501.00,1508.10,1488.00,1491.90,1498.566611842105263157,38912,2086,58312224.00,17093,43.93,20.10,-9.10
16-March-2022,1473.00,1494.25,1468.10,1489.50,1481.066194824961948249,65700,4330,97306049.00,30506,46.43,26.15,16.50
15-March-2022,1517.00,1517.00,1447.60,1459.05,1478.726898672499296186,92354,6244,136566344.00,31251,33.84,69.40,-57.95
14-March-2022,1486.80,1508.60,1485.85,1503.00,1502.078082053013675502,148075,5452,222420212.00,76875,51.92,22.75,16.20
